2007/03/16,Infinity,Infinity,Infinity,Infinity,162861,14763.72,0.0
2007/03/19,Infinity,Infinity,Infinity,Infinity,228385,14763.72,0.0
2007/03/20,Infinity,Infinity,Infinity,Infinity,269201,13943.51,0.0
2007/03/22,Infinity,Infinity,Infinity,Infinity,393847,14763.72,0.0
2007/03/23,Infinity,Infinity,Infinity,Infinity,73627,14763.72,0.0
2007/03/26,Infinity,Infinity,Infinity,Infinity,292609,13943.51,0.0
2007/03/27,Infinity,Infinity,Infinity,Infinity,140152,13943.51,0.0
2007/03/28,Infinity,Infinity,Infinity,Infinity,368238,13943.51,0.0
2007/03/29,Infinity,Infinity,Infinity,Infinity,1050792,13943.51,0.0
2007/03/30,Infinity,Infinity,Infinity,Infinity,296511,13943.51,0.0
2007/04/02,Infinity,Infinity,Infinity,Infinity,1934522,13123.3,0.0
2007/04/03,Infinity,Infinity,Infinity,Infinity,342228,12303.1,0.0
2007/04/04,Infinity,Infinity,Infinity,Infinity,2721216,11482.89,0.0
2007/04/05,Infinity,Infinity,Infinity,Infinity,874427,11482.89,0.0
2007/04/06,Infinity,Infinity,Infinity,Infinity,2227532,13123.3,0.0
2007/04/09,Infinity,Infinity,Infinity,Infinity,1959132,13123.3,0.0
2007/04/10,Infinity,Infinity,Infinity,Infinity,337926,12303.1,0.0
2007/04/11,Infinity,Infinity,Infinity,Infinity,223483,12303.1,0.0
2007/04/12,Infinity,Infinity,Infinity,Infinity,364536,11482.89,0.0
2007/04/13,Infinity,Infinity,Infinity,Infinity,1015679,12303.1,0.0
2007/04/16,Infinity,Infinity,Infinity,Infinity,442665,11482.89,0.0
2007/04/17,Infinity,Infinity,Infinity,Infinity,271902,10662.68,0.0
2007/04/18,Infinity,Infinity,Infinity,Infinity,502588,10662.68,0.0
2007/04/19,Infinity,Infinity,Infinity,Infinity,335325,10662.68,0.0
2007/04/20,Infinity,Infinity,Infinity,Infinity,1149829,9842.48,0.0
2007/04/23,Infinity,Infinity,Infinity,Infinity,1882603,8202.06,0.0
2007/04/24,Infinity,Infinity,Infinity,Infinity,3623253,9842.48,0.0
2007/04/25,Infinity,Infinity,Infinity,Infinity,850218,9022.27,0.0
2007/04/26,Infinity,Infinity,Infinity,Infinity,1759457,8202.06,0.0
2007/05/08,9200.0,9900.0,7900.0,8600.0,262268,7053.78,0.01
2007/05/09,8000.0,8800.0,8000.0,8800.0,198194,7217.82,0.01
2007/05/10,8900.0,11800.0,8900.0,11800.0,1030705,9678.44,0.01
2007/05/11,13500.0,16800.0,13200.0,16800.0,3961760,13779.47,0.01
2007/05/14,20700.0,21700.0,14200.0,15500.0,5778978,12713.2,0.01
2007/05/15,15000.0,15000.0,12200.0,12500.0,2151483,10252.58,0.01
2007/05/16,13000.0,15400.0,12500.0,13400.0,3451039,10990.77,0.01
2007/05/17,13500.0,14000.0,12000.0,12200.0,961059,10006.52,0.01
2007/05/18,11700.0,12100.0,10300.0,11000.0,1006956,9022.27,0.01
2007/05/21,11200.0,13700.0,11200.0,12800.0,2626951,10498.64,0.01
2007/05/22,13400.0,14600.0,12300.0,12600.0,3359265,10334.6,0.01
2007/05/23,12800.0,12900.0,11700.0,12100.0,501507,9924.5,0.01
2007/05/24,11900.0,12300.0,11400.0,11700.0,476158,9596.41,0.01
2007/05/25,11600.0,11700.0,11100.0,11500.0,184319,9432.37,0.01
2007/05/28,11200.0,11500.0,11000.0,11100.0,244211,9104.29,0.01
2007/05/29,11100.0,11700.0,10300.0,10800.0,1430224,8858.23,0.01
2007/05/30,10700.0,10800.0,10300.0,10400.0,205077,8530.15,0.01
2007/05/31,10400.0,10500.0,10000.0,10400.0,379712,8530.15,0.01
2007/06/01,10300.0,10500.0,10100.0,10500.0,259077,8612.17,0.01
2007/06/04,11500.0,12900.0,10900.0,11000.0,2483237,9022.27,0.01
2007/06/05,11200.0,11200.0,10400.0,10700.0,485371,8776.21,0.01
2007/06/06,10500.0,10700.0,10400.0,10400.0,178787,8530.15,0.01
2007/06/07,10400.0,10600.0,10300.0,10600.0,148806,8694.19,0.01
2007/06/08,10600.0,10600.0,10400.0,10500.0,106210,8612.17,0.01
2007/06/11,10700.0,10800.0,10400.0,10600.0,192082,8694.19,0.01
2007/06/12,10500.0,10600.0,10100.0,10400.0,209478,8530.15,0.01
2007/06/13,10200.0,10400.0,10100.0,10400.0,95736,8530.15,0.01
2007/06/14,10200.0,10500.0,10200.0,10400.0,106810,8530.15,0.01
2007/06/15,10300.0,10400.0,10200.0,10300.0,56321,8448.13,0.01
2007/06/18,10300.0,10300.0,9900.0,10100.0,216471,8284.08,0.01
2007/06/19,10100.0,10200.0,9900.0,9900.0,124226,8120.04,0.01
2007/06/20,9800.0,9900.0,9600.0,9700.0,177086,7956,0.01
2007/06/21,9700.0,9700.0,8900.0,9000.0,538821,7381.86,0.01
2007/06/22,9000.0,9100.0,8700.0,8900.0,306935,7299.84,0.01
2007/06/25,9000.0,9100.0,8600.0,8900.0,475708,7299.84,0.01
2007/06/26,9300.0,11900.0,9300.0,11900.0,7118238,9760.46,0.01
2007/06/27,13600.0,15600.0,10100.0,10400.0,15417558,8530.15,0.01
2007/06/28,10900.0,11300.0,9500.0,9800.0,2812600,8038.02,0.01
2007/06/29,9900.0,9900.0,9300.0,9600.0,1403594,7873.98,0.01
2007/07/02,9800.0,9800.0,9400.0,9700.0,486001,7956,0.01
2007/07/03,9700.0,10400.0,9600.0,9700.0,2123093,7956,0.01
2007/07/04,9700.0,9700.0,9200.0,9300.0,645711,7627.92,0.01
2007/07/05,9300.0,9400.0,9100.0,9300.0,489763,7627.92,0.01
2007/07/06,9300.0,9300.0,9000.0,9300.0,426989,7627.92,0.01
2007/07/09,9100.0,9400.0,9000.0,9400.0,373449,7709.94,0.01
2007/07/10,9300.0,9900.0,9200.0,9300.0,743918,7627.92,0.01
2007/07/11,9400.0,9400.0,9100.0,9200.0,137421,7545.9,0.01
2007/07/12,9100.0,9300.0,9100.0,9200.0,146495,7545.9,0.01
2007/07/13,9200.0,9700.0,9100.0,9700.0,531919,7956,0.01
2007/07/17,9400.0,9500.0,9200.0,9200.0,355903,7545.9,0.01
2007/07/18,9200.0,9300.0,9000.0,9000.0,249233,7381.86,0.01
2007/07/19,9000.0,9200.0,8800.0,9200.0,267290,7545.9,0.01
2007/07/20,9200.0,9200.0,8900.0,9000.0,162911,7381.86,0.01
2007/07/23,9000.0,9000.0,8800.0,9000.0,78299,7381.86,0.01
2007/07/24,8900.0,9000.0,8600.0,8800.0,171714,7217.82,0.01
2007/07/25,8800.0,8900.0,8600.0,8800.0,165402,7217.82,0.01
2007/07/26,8700.0,8800.0,8500.0,8700.0,105399,7135.8,0.01
2007/07/27,8500.0,8600.0,8100.0,8300.0,255325,6807.71,0.01
2007/07/30,8100.0,8600.0,8000.0,8300.0,138862,6807.71,0.01
2007/07/31,8200.0,8500.0,8100.0,8400.0,123106,6889.73,0.01
2007/08/01,8300.0,8600.0,8100.0,8500.0,238609,6971.75,0.01
2007/08/02,8500.0,8500.0,8100.0,8200.0,190841,6725.69,0.01
2007/08/03,8200.0,8300.0,8000.0,8200.0,130559,6725.69,0.01
2007/08/06,8000.0,8000.0,7300.0,7900.0,226164,6479.63,0.01
2007/08/07,7700.0,7800.0,7300.0,7500.0,199545,6151.55,0.01
2007/08/08,7500.0,8100.0,7200.0,7300.0,490573,5987.51,0.01
2007/08/09,6900.0,7500.0,6800.0,7400.0,373349,6069.53,0.01
2007/08/10,7000.0,7400.0,7000.0,7000.0,215190,5741.44,0.01
2007/08/13,7200.0,7200.0,6900.0,7100.0,67365,5823.47,0.01
2007/08/14,7000.0,7300.0,6900.0,7200.0,89443,5905.49,0.01
2007/08/15,7100.0,7200.0,6900.0,7100.0,94725,5823.47,0.01
2007/08/16,7100.0,7100.0,6500.0,6700.0,181998,5495.38,0.01
2007/08/17,8600.0,9700.0,8300.0,9700.0,5367424,7956,0.01
2007/08/20,9200.0,9400.0,7200.0,8100.0,3895925,6643.67,0.01
2007/08/21,8000.0,8000.0,7000.0,7100.0,1494818,5823.47,0.01
2007/08/22,7100.0,8700.0,6700.0,7500.0,3213690,6151.55,0.01
2007/08/23,7500.0,8100.0,7200.0,7500.0,1237972,6151.55,0.01
2007/08/24,7400.0,7800.0,7400.0,7400.0,421427,6069.53,0.01
2007/08/27,7500.0,7700.0,7200.0,7400.0,345909,6069.53,0.01
2007/08/28,8100.0,9600.0,7700.0,7900.0,6157209,6479.63,0.01
2007/08/29,8400.0,8800.0,7800.0,8100.0,1687900,6643.67,0.01
2007/08/30,8200.0,8300.0,7700.0,7800.0,737455,6397.61,0.01
2007/08/31,7800.0,7900.0,7500.0,7800.0,392297,6397.61,0.01
2007/09/03,7900.0,7900.0,7600.0,7700.0,228725,6315.59,0.01
2007/09/04,7500.0,7900.0,7400.0,7500.0,308785,6151.55,0.01
2007/09/05,7500.0,7500.0,7200.0,7300.0,239289,5987.51,0.01
2007/09/06,7300.0,7300.0,7100.0,7200.0,173425,5905.49,0.01
2007/09/07,7100.0,7300.0,7000.0,7200.0,154768,5905.49,0.01
2007/09/10,7300.0,8600.0,7200.0,7400.0,3225615,6069.53,0.01
2007/09/11,7600.0,7600.0,7100.0,7300.0,386314,5987.51,0.01
2007/09/12,7300.0,7500.0,7100.0,7200.0,430861,5905.49,0.01
2007/09/13,7100.0,7200.0,7000.0,7100.0,175966,5823.47,0.01
2007/09/14,7100.0,7100.0,6900.0,7000.0,234678,5741.44,0.01
2007/09/18,6800.0,7000.0,6700.0,6900.0,184209,5659.42,0.01
2007/09/19,6800.0,6800.0,6500.0,6700.0,406092,5495.38,0.01
2007/09/20,6700.0,6800.0,6400.0,6500.0,286227,5331.34,0.01
2007/09/21,6500.0,6500.0,5900.0,6200.0,413414,5085.28,0.01
2007/09/25,6000.0,6700.0,5900.0,6100.0,345469,5003.26,0.01
2007/09/26,6100.0,6300.0,6000.0,6200.0,228535,5085.28,0.01
2007/09/27,6100.0,6400.0,6100.0,6400.0,258857,5249.32,0.01
2007/09/28,6300.0,6300.0,6100.0,6200.0,108911,5085.28,0.01
2007/10/01,6100.0,6200.0,6000.0,6200.0,149956,5085.28,0.01
2007/10/02,6100.0,6400.0,6000.0,6300.0,187680,5167.3,0.01
2007/10/03,6300.0,6400.0,6000.0,6000.0,442485,4921.24,0.01
2007/10/04,6200.0,6200.0,5900.0,6000.0,224744,4921.24,0.01
2007/10/05,6000.0,6100.0,6000.0,6100.0,83031,5003.26,0.01
2007/10/09,6100.0,6100.0,6000.0,6100.0,208958,5003.26,0.01
2007/10/10,6000.0,6500.0,6000.0,6100.0,1121199,5003.26,0.01
2007/10/11,6200.0,6500.0,6000.0,6400.0,1615223,5249.32,0.01
2007/10/12,6500.0,7100.0,6400.0,6900.0,2646758,5659.42,0.01
2007/10/15,6900.0,7100.0,6200.0,6300.0,1392090,5167.3,0.01
2007/10/16,6300.0,6400.0,6100.0,6300.0,213110,5167.3,0.01
2007/10/17,6100.0,6200.0,6000.0,6200.0,290789,5085.28,0.01
2007/10/18,6100.0,6200.0,6000.0,6100.0,198814,5003.26,0.01
2007/10/19,6100.0,6200.0,6000.0,6100.0,158039,5003.26,0.01
2007/10/22,5900.0,6000.0,5700.0,6000.0,458821,4921.24,0.01
2007/10/23,5900.0,6000.0,5800.0,5900.0,199525,4839.22,0.01
2007/10/24,5900.0,6000.0,5800.0,5900.0,179817,4839.22,0.01
2007/10/25,5800.0,5900.0,5600.0,5700.0,184989,4675.18,0.01
2007/10/26,5700.0,5800.0,5400.0,5800.0,280685,4757.2,0.01
2007/10/29,5700.0,5700.0,5500.0,5600.0,109851,4593.16,0.01
2007/10/30,5600.0,5700.0,5300.0,5400.0,298992,4429.11,0.01
2007/10/31,5300.0,5700.0,5200.0,5700.0,546704,4675.18,0.01
2007/11/01,5600.0,5600.0,5400.0,5600.0,247833,4593.16,0.01
2007/11/02,5400.0,5600.0,5300.0,5400.0,137901,4429.11,0.01
2007/11/05,5400.0,5500.0,5100.0,5200.0,264259,4265.07,0.01
2007/11/06,5200.0,5200.0,5100.0,5200.0,115283,4265.07,0.01
2007/11/07,5100.0,5200.0,5000.0,5200.0,118544,4265.07,0.01
2007/11/08,5000.0,5100.0,4800.0,4900.0,147035,4019.01,0.01
2007/11/09,4900.0,4900.0,4600.0,4800.0,240220,3936.99,0.01
2007/11/12,4600.0,4600.0,4100.0,4200.0,638498,3444.87,0.01
2007/11/13,4800.0,5600.0,4500.0,4700.0,2439261,3854.97,0.01
2007/11/14,4800.0,4900.0,4400.0,4500.0,493684,3690.93,0.01
2007/11/15,4600.0,4600.0,4400.0,4600.0,108581,3772.95,0.01
2007/11/16,4800.0,6100.0,4800.0,6000.0,3948755,4921.24,0.01
2007/11/19,5600.0,5900.0,5200.0,5600.0,1882463,4593.16,0.01
2007/11/20,4100.0,4700.0,4000.0,4500.0,2112539,3690.93,0.01
2007/11/21,4600.0,4600.0,4300.0,4400.0,378101,3608.91,0.01
2007/11/22,4400.0,4400.0,4000.0,4200.0,663618,3444.87,0.01
2007/11/26,4300.0,4300.0,4100.0,4200.0,263448,3444.87,0.01
2007/11/27,4100.0,4200.0,4000.0,4100.0,127518,3362.85,0.01
2007/11/28,4100.0,4200.0,4100.0,4200.0,147745,3444.87,0.01
2007/11/29,4200.0,4300.0,4100.0,4300.0,277274,3526.89,0.01
2007/11/30,4200.0,4600.0,4200.0,4400.0,476518,3608.91,0.01
2007/12/03,4500.0,4500.0,4300.0,4400.0,160160,3608.91,0.01
2007/12/04,4400.0,4400.0,4300.0,4300.0,164201,3526.89,0.01
2007/12/05,4300.0,4400.0,4300.0,4400.0,55921,3608.91,0.01
2007/12/06,4400.0,4400.0,4200.0,4300.0,86842,3526.89,0.01
2007/12/07,4300.0,4400.0,4200.0,4300.0,152267,3526.89,0.01
2007/12/10,4300.0,4300.0,4200.0,4300.0,123606,3526.89,0.01
2007/12/11,4200.0,4300.0,4000.0,4200.0,254285,3444.87,0.01
2007/12/12,4300.0,5400.0,4200.0,4900.0,3697541,4019.01,0.01
2007/12/13,4900.0,4900.0,4400.0,4400.0,757563,3608.91,0.01
2007/12/14,4400.0,4500.0,4200.0,4200.0,499296,3444.87,0.01
2007/12/17,4200.0,4900.0,4100.0,4100.0,1344992,3362.85,0.01
2007/12/18,4100.0,4300.0,4000.0,4100.0,773639,3362.85,0.01
2007/12/19,4200.0,4200.0,3900.0,4100.0,582968,3362.85,0.01
2007/12/20,4100.0,4300.0,4000.0,4200.0,513342,3444.87,0.01
2007/12/21,4000.0,4100.0,3700.0,3900.0,396358,3198.8,0.01
2007/12/25,3800.0,3800.0,3400.0,3600.0,395068,2952.74,0.01
2007/12/26,3300.0,3500.0,3200.0,3500.0,388535,2870.72,0.01
2007/12/27,3400.0,3400.0,3200.0,3300.0,272482,2706.68,0.01
2007/12/28,3200.0,3200.0,2900.0,2900.0,746799,2378.6,0.01
2008/01/04,3300.0,3600.0,2900.0,3000.0,1441068,2460.62,0.01
2008/01/07,3100.0,3100.0,2800.0,3000.0,590861,2460.62,0.01
2008/01/08,3000.0,3000.0,2700.0,2800.0,261938,2296.58,0.01
2008/01/09,2800.0,2800.0,2500.0,2600.0,408122,2132.54,0.01
2008/01/10,2700.0,2700.0,2300.0,2600.0,1914425,2132.54,0.01
2008/01/11,2500.0,2600.0,2300.0,2500.0,455650,2050.52,0.01
2008/01/15,2400.0,2500.0,2300.0,2300.0,217931,1886.47,0.01
2008/01/16,2400.0,2400.0,2100.0,2200.0,294040,1804.45,0.01
2008/01/17,2000.0,2100.0,1900.0,2100.0,369108,1722.43,0.01
2008/01/18,1900.0,2300.0,1900.0,2300.0,351031,1886.47,0.01
2008/01/21,2300.0,2900.0,2200.0,2700.0,1936663,2214.56,0.01
2008/01/22,2700.0,2800.0,2500.0,2700.0,689578,2214.56,0.01
2008/01/23,2500.0,3400.0,2500.0,3400.0,1370572,2788.7,0.01
2008/01/24,3400.0,6200.0,3400.0,5400.0,7998987,4429.11,0.01
2008/01/25,6600.0,8000.0,5900.0,7400.0,9367048,6069.53,0.01
2008/01/28,8100.0,10000.0,8000.0,10000.0,8555055,8202.06,0.01
2008/01/29,11300.0,14700.0,10600.0,12400.0,13604661,10170.56,0.01
2008/01/30,11200.0,11300.0,8200.0,8700.0,6986469,7135.8,0.01
2008/01/31,8400.0,11700.0,8400.0,11000.0,9792497,9022.27,0.01
2008/02/01,11700.0,12500.0,10600.0,11000.0,5684333,9022.27,0.01
2008/02/04,11100.0,11200.0,9500.0,9700.0,2294377,7956,0.01
2008/02/05,9500.0,12200.0,9500.0,12000.0,4751915,9842.48,0.01
2008/02/06,11000.0,12000.0,10500.0,10900.0,4263942,8940.25,0.01
2008/02/07,11300.0,13600.0,11100.0,13100.0,8529595,10744.7,0.01
2008/02/08,12800.0,14200.0,12200.0,12300.0,7574049,10088.54,0.01
2008/02/12,13300.0,15300.0,12800.0,14200.0,7443370,11646.93,0.01
2008/02/13,14700.0,17300.0,14000.0,17300.0,9479350,14189.57,0.01
2008/02/14,18800.0,22300.0,18500.0,22300.0,9516754,18290.6,0.01
2008/02/15,26800.0,29800.0,24000.0,24500.0,8300460,20095.06,0.01
2008/02/18,24000.0,28900.0,23700.0,28300.0,6003592,23211.84,0.01
2008/02/19,31700.0,36300.0,30500.0,36300.0,8468142,29773.49,0.01
2008/02/20,40300.0,44300.0,39000.0,44300.0,4979199,36335.14,0.01
2008/02/21,50000.0,50100.0,36300.0,36300.0,1072491,29773.49,0.01
2008/02/22,28300.0,28300.0,28300.0,28300.0,37444,23211.84,0.01
2008/02/25,20800.0,34300.0,20300.0,26500.0,18641812,21735.47,0.01
2008/02/26,28500.0,30700.0,25100.0,25700.0,10512396,21079.3,0.01
2008/02/27,26600.0,27500.0,21000.0,21400.0,5492311,17552.42,0.01
2008/02/28,23000.0,27500.0,22100.0,26500.0,8692896,21735.47,0.01
2008/02/29,26000.0,27100.0,24200.0,25400.0,4815298,20833.24,0.01
2008/03/03,25500.0,29800.0,25200.0,29800.0,6159810,24442.15,0.01
2008/03/04,31300.0,37800.0,29500.0,32100.0,12015347,26328.63,0.01
2008/03/05,32600.0,39600.0,32500.0,39100.0,8592399,32070.07,0.01
2008/03/06,39600.0,40400.0,35600.0,37600.0,5838460,30839.76,0.01
2008/03/07,37100.0,38400.0,32000.0,33000.0,4326906,27066.81,0.01
2008/03/10,33000.0,33000.0,27500.0,27800.0,3585719,22801.74,0.01
2008/03/11,28600.0,35800.0,28600.0,35800.0,5947181,29363.39,0.01
2008/03/12,36800.0,39000.0,31900.0,34500.0,5995449,28297.12,0.01
2008/03/13,35500.0,38000.0,30000.0,31200.0,7320714,25590.44,0.01
2008/03/14,32500.0,34700.0,31500.0,32300.0,3863033,26492.67,0.01
2008/03/17,32100.0,33000.0,28500.0,28700.0,2812800,23539.92,0.01
2008/03/18,27000.0,27900.0,25100.0,25100.0,2901494,20587.18,0.01
2008/03/19,27600.0,28600.0,25400.0,25900.0,2363503,21243.35,0.01
2008/03/21,26300.0,26800.0,23400.0,23900.0,1839997,19602.93,0.01
2008/03/24,21900.0,27200.0,21000.0,25400.0,4355557,20833.24,0.01
2008/03/25,25900.0,26400.0,23000.0,23100.0,2605273,18946.77,0.01
2008/03/26,22700.0,24500.0,22000.0,22300.0,1199018,18290.6,0.01
2008/03/27,23000.0,23200.0,21300.0,21800.0,1018981,17880.5,0.01
2008/03/28,21900.0,22500.0,20300.0,21000.0,1599998,17224.33,0.01
2008/03/31,21200.0,23500.0,19800.0,22000.0,3389276,18044.54,0.01
2008/04/01,22000.0,23700.0,21400.0,22000.0,2721176,18044.54,0.01
2008/04/02,22100.0,22400.0,21100.0,21100.0,1446570,17306.36,0.01
2008/04/03,20400.0,20700.0,17900.0,18200.0,2372246,14927.76,0.01
2008/04/04,17300.0,18700.0,16000.0,16800.0,2903154,13779.47,0.01
2008/04/07,16600.0,16600.0,14500.0,14600.0,1921187,11975.01,0.01
2008/04/08,15600.0,17200.0,15400.0,16200.0,5179514,13287.34,0.01
2008/04/09,16300.0,16700.0,13800.0,14500.0,2640716,11892.99,0.01
2008/04/10,14000.0,14100.0,12600.0,12900.0,1838397,10580.66,0.01
2008/04/11,12600.0,14000.0,12300.0,13200.0,2952203,10826.72,0.01
2008/04/14,12900.0,13100.0,12000.0,12100.0,1393460,9924.5,0.01
2008/04/15,12000.0,16200.0,11900.0,15100.0,5785010,12385.12,0.01
2008/04/16,15000.0,16700.0,14200.0,14200.0,7447631,11646.93,0.01
2008/04/17,14600.0,15500.0,14300.0,14900.0,4074101,12221.08,0.01
2008/04/18,14900.0,15100.0,13500.0,13500.0,1873290,11072.79,0.01
2008/04/21,14000.0,14200.0,13100.0,13700.0,1145368,11236.83,0.01
2008/04/22,13800.0,15800.0,13300.0,14700.0,3741857,12057.03,0.01
2008/04/23,15100.0,15800.0,14800.0,15100.0,1988803,12385.12,0.01
2008/04/24,15600.0,15600.0,14600.0,14900.0,1113286,12221.08,0.01
2008/04/25,14500.0,14800.0,14200.0,14500.0,701582,11892.99,0.01
2008/04/28,14500.0,14500.0,13600.0,13600.0,940461,11154.81,0.01
2008/04/30,13500.0,13600.0,12900.0,13100.0,1021461,10744.7,0.01
2008/05/01,13200.0,14700.0,13000.0,13400.0,2930554,10990.77,0.01
2008/05/02,13600.0,14200.0,13400.0,13600.0,1328656,11154.81,0.01
2008/05/07,13700.0,13800.0,13400.0,13400.0,698651,10990.77,0.01
2008/05/08,14100.0,14800.0,13700.0,14400.0,2205804,11810.97,0.01
2008/05/09,14600.0,14700.0,13700.0,13700.0,1063317,11236.83,0.01
2008/05/12,14100.0,14600.0,13700.0,14300.0,1351865,11728.95,0.01
2008/05/13,14400.0,19300.0,14100.0,19000.0,8104687,15583.92,0.01
2008/05/14,20000.0,23800.0,16600.0,17200.0,18150198,14107.55,0.01
2008/05/15,17300.0,17700.0,16200.0,16800.0,5286684,13779.47,0.01
2008/05/16,17000.0,17400.0,15000.0,15300.0,4934373,12549.16,0.01
2008/05/19,16500.0,17300.0,15700.0,17100.0,4980550,14025.53,0.01
2008/05/20,17200.0,17700.0,16100.0,16100.0,3226155,13205.32,0.01
2008/05/21,15900.0,16000.0,15300.0,15700.0,1511625,12877.24,0.01
2008/05/22,15800.0,15800.0,14600.0,14900.0,1803904,12221.08,0.01
2008/05/23,14600.0,14800.0,14200.0,14500.0,1410737,11892.99,0.01
2008/05/26,14500.0,15300.0,14500.0,14700.0,1151170,12057.03,0.01
2008/05/27,14900.0,14900.0,14100.0,14400.0,740897,11810.97,0.01
2008/05/28,14300.0,14300.0,12600.0,13000.0,2387572,10662.68,0.01
2008/05/29,13100.0,13800.0,13000.0,13600.0,1359608,11154.81,0.01
2008/05/30,13100.0,13400.0,12900.0,13200.0,990830,10826.72,0.01
2008/06/02,13400.0,14100.0,13200.0,13400.0,1722883,10990.77,0.01
2008/06/03,13400.0,14000.0,13200.0,13200.0,1298855,10826.72,0.01
2008/06/04,13400.0,13400.0,12800.0,13000.0,937920,10662.68,0.01
2008/06/05,13100.0,13100.0,12600.0,12800.0,727822,10498.64,0.01
2008/06/06,12400.0,12400.0,10700.0,11300.0,2598060,9268.33,0.01
2008/06/09,10600.0,11400.0,10200.0,11200.0,2639886,9186.31,0.01
2008/06/10,11000.0,14800.0,11000.0,12900.0,8872293,10580.66,0.01
2008/06/11,13400.0,14800.0,13000.0,13700.0,4089537,11236.83,0.01
2008/06/12,13800.0,13900.0,12700.0,12700.0,1568186,10416.62,0.01
2008/06/13,12700.0,13100.0,11600.0,12200.0,1240553,10006.52,0.01
2008/06/16,12500.0,12500.0,12000.0,12100.0,729682,9924.5,0.01
2008/06/17,11900.0,12300.0,11600.0,11900.0,676953,9760.46,0.01
2008/06/18,11900.0,13300.0,11800.0,12900.0,2075255,10580.66,0.01
2008/06/19,13400.0,13800.0,12800.0,13000.0,1535333,10662.68,0.01
